respondent_id,age_group,region,gender,income_band,likelihood_ev_next_vehicle
2474,35-44,North East,Female,£20k-£40k,Somewhat likely
2475,25-34,South West,Female,Under £20k,Somewhat likely
2476,65+,London,Male,£80k+,Very unlikely
2477,55-64,Yorkshire,Male,£20k-£40k,Very likely
2478,65+,North East,Other,Under £20k,Very unlikely
2479,35-44,East of England,Female,£80k+,Somewhat likely
2480,18-24,South East,Female,Under £20k,Neutral
2481,25-34,North West,Male,£40k-£60k,Somewhat unlikely
2482,65+,West Midlands,Male,£60k-£80k,Very unlikely
2483,25-34,London,Male,£40k-£60k,Somewhat likely
2484,45-54,Wales,Male,£40k-£60k,Somewhat unlikely
2485,25-34,Yorkshire,Male,£20k-£40k,Very unlikely
2486,18-24,South East,Female,£40k-£60k,Neutral
2487,65+,East of England,Female,£40k-£60k,Very unlikely
2488,45-54,Scotland,Male,£20k-£40k,Neutral
2489,65+,South East,Female,£20k-£40k,Very unlikely
2490,55-64,Wales,Female,£60k-£80k,Somewhat unlikely
2491,18-24,East of England,Female,£80k+,Neutral
2492,55-64,East of England,Male,£40k-£60k,Somewhat likely
2493,55-64,North East,Female,£40k-£60k,Neutral
2494,35-44,North West,Male,Under £20k,Somewhat unlikely
2495,45-54,Northern Ireland,Female,£60k-£80k,Neutral
2496,35-44,East of England,Female,£40k-£60k,Somewhat unlikely
2497,55-64,North West,Male,£60k-£80k,Neutral
2498,25-34,East of England,Male,£60k-£80k,Neutral
2499,65+,South West,Female,£40k-£60k,Somewhat unlikely
2500,18-24,South East,Male,£80k+,Very unlikely
2501,55-64,East Midlands,Female,£20k-£40k,Very unlikely
2502,45-54,London,Male,£60k-£80k,Somewhat likely
2503,55-64,Northern Ireland,Female,Under £20k,Somewhat likely
2504,18-24,West Midlands,Male,£20k-£40k,Very unlikely
2505,25-34,East of England,Female,£60k-£80k,Very unlikely
2506,35-44,South West,Male,£80k+,Somewhat likely
2507,35-44,South East,Male,£40k-£60k,Neutral
2508,55-64,South East,Other,Under £20k,Very likely
2509,35-44,East Midlands,Female,£60k-£80k,Somewhat unlikely
2510,45-54,North East,Female,£20k-£40k,Very unlikely
2511,65+,Scotland,Female,£80k+,Somewhat likely
2512,18-24,Scotland,Female,£60k-£80k,Neutral
2513,45-54,South West,Female,£80k+,Somewhat likely
2514,18-24,North West,Male,£40k-£60k,Very likely
2515,55-64,East of England,Female,£60k-£80k,Neutral
2516,45-54,Yorkshire,Female,£20k-£40k,Very likely
2517,65+,Northern Ireland,Male,£80k+,Neutral
2518,55-64,Yorkshire,Male,£40k-£60k,Somewhat likely
2519,35-44,North East,Female,£20k-£40k,Very unlikely
2520,35-44,North East,Other,Under £20k,Very unlikely
2521,65+,North East,Male,£20k-£40k,Very unlikely
2522,55-64,South West,Male,Under £20k,Very unlikely
2523,55-64,East of England,Female,Under £20k,Somewhat unlikely
2524,18-24,Yorkshire,Male,£80k+,Neutral
2525,45-54,East of England,Male,£60k-£80k,Somewhat likely
2526,18-24,Northern Ireland,Female,Under £20k,Neutral
2527,45-54,East Midlands,Male,£20k-£40k,Very unlikely
2528,65+,Wales,Male,£40k-£60k,Very unlikely
2529,65+,North West,Female,£40k-£60k,Neutral
2530,35-44,North East,Male,£80k+,Somewhat unlikely
2531,18-24,Northern Ireland,Female,Under £20k,Neutral
2532,65+,East of England,Male,£80k+,Very unlikely
2533,65+,London,Female,Under £20k,Neutral
2534,55-64,West Midlands,Female,£20k-£40k,Very unlikely
2535,35-44,East Midlands,Male,£20k-£40k,Somewhat unlikely
2536,35-44,South West,Male,Under £20k,Very unlikely
2537,65+,Northern Ireland,Male,£60k-£80k,Somewhat likely
2538,55-64,Scotland,Male,£20k-£40k,Very likely
2539,65+,North East,Female,£80k+,Neutral
2540,35-44,East Midlands,Female,£20k-£40k,Very unlikely
2541,25-34,North East,Female,£60k-£80k,Somewhat unlikely
2542,45-54,Scotland,Male,£60k-£80k,Somewhat likely
2543,25-34,South East,Other,£40k-£60k,Somewhat likely
2544,45-54,Yorkshire,Male,£60k-£80k,Somewhat likely
2545,45-54,Yorkshire,Female,£40k-£60k,Somewhat unlikely
2546,65+,South West,Female,£60k-£80k,Very unlikely
2547,45-54,Scotland,Male,£20k-£40k,Very likely
2548,35-44,East of England,Male,£60k-£80k,Very likely
2549,35-44,North East,Female,£60k-£80k,Somewhat likely
2550,45-54,West Midlands,Male,Under £20k,Somewhat likely
2551,65+,North West,Male,Under £20k,Somewhat unlikely
2552,45-54,North West,Female,£20k-£40k,Somewhat unlikely
2553,65+,South East,Female,£80k+,Very unlikely
2554,25-34,Scotland,Female,Under £20k,Somewhat unlikely
2555,18-24,Northern Ireland,Male,£40k-£60k,Somewhat unlikely
2556,55-64,South East,Female,£80k+,Somewhat likely
2557,55-64,North West,Other,£80k+,Somewhat unlikely
2558,65+,North West,Male,£20k-£40k,Very unlikely
2559,35-44,West Midlands,Male,£20k-£40k,Very unlikely
2560,18-24,London,Female,£80k+,Very likely
2561,45-54,East Midlands,Male,£40k-£60k,Neutral
2562,25-34,Wales,Female,£20k-£40k,Very likely
2563,65+,South East,Female,£60k-£80k,Very unlikely
2564,25-34,Northern Ireland,Female,Under £20k,Very likely
2565,55-64,Northern Ireland,Female,£60k-£80k,Very likely
2566,65+,East of England,Female,£20k-£40k,Somewhat likely
2567,55-64,West Midlands,Male,£80k+,Very unlikely
2568,35-44,West Midlands,Female,Under £20k,Somewhat likely
2569,45-54,North West,Male,£80k+,Neutral
2570,35-44,West Midlands,Male,£60k-£80k,Neutral
2571,45-54,North East,Female,£80k+,Somewhat unlikely
2572,45-54,London,Other,£60k-£80k,Very unlikely
2573,55-64,Northern Ireland,Male,£20k-£40k,Somewhat unlikely
2574,18-24,West Midlands,Female,£60k-£80k,Neutral
2575,55-64,South East,Female,£40k-£60k,Somewhat likely
2576,65+,South East,Male,£20k-£40k,Neutral
2577,45-54,Scotland,Male,£20k-£40k,Neutral
2578,45-54,East of England,Female,£80k+,Very unlikely
2579,18-24,East Midlands,Male,£40k-£60k,Somewhat unlikely
2580,25-34,London,Male,£80k+,Neutral
2581,18-24,North East,Female,£80k+,Very unlikely
2582,55-64,East Midlands,Male,£20k-£40k,Neutral
2583,65+,East Midlands,Female,Under £20k,Very unlikely
2584,45-54,Northern Ireland,Male,£20k-£40k,Very unlikely
2585,25-34,East of England,Female,£20k-£40k,Very likely
2586,18-24,London,Female,£60k-£80k,Somewhat likely
2587,55-64,East Midlands,Male,£80k+,Somewhat unlikely
2588,18-24,North East,Male,£40k-£60k,Somewhat unlikely
2589,65+,North East,Female,£80k+,Very unlikely
2590,55-64,Wales,Male,£40k-£60k,Somewhat unlikely
2591,25-34,Scotland,Female,£40k-£60k,Somewhat likely
2592,35-44,East Midlands,Male,£40k-£60k,Very unlikely
2593,65+,South West,Male,£60k-£80k,Very likely
2594,45-54,South West,Male,Under £20k,Very unlikely
2595,18-24,North East,Female,£20k-£40k,Somewhat unlikely
2596,55-64,East Midlands,Male,Under £20k,Somewhat unlikely
2597,55-64,South West,Male,£80k+,Very unlikely
2598,35-44,Wales,Male,£20k-£40k,Somewhat likely
2599,45-54,Scotland,Female,£40k-£60k,Somewhat unlikely
2600,45-54,North East,Female,£20k-£40k,Very likely
2601,25-34,South East,Female,£40k-£60k,Very likely
2602,55-64,South East,Male,£80k+,Somewhat unlikely
2603,45-54,Yorkshire,Female,£80k+,Somewhat unlikely
2604,65+,Scotland,Female,£60k-£80k,Neutral
2605,18-24,North West,Other,Under £20k,Very unlikely
2606,55-64,South West,Male,£60k-£80k,Very unlikely
2607,35-44,South East,Female,Under £20k,Very likely
2608,45-54,West Midlands,Female,£40k-£60k,Somewhat likely
2609,18-24,North West,Female,£60k-£80k,Somewhat unlikely
2610,65+,East Midlands,Male,£80k+,Somewhat unlikely
2611,18-24,Scotland,Female,£20k-£40k,Very unlikely
2612,35-44,Northern Ireland,Male,£60k-£80k,Neutral
2613,45-54,Northern Ireland,Female,Under £20k,Somewhat unlikely
2614,45-54,Wales,Male,Under £20k,Very unlikely
2615,45-54,Wales,Male,£60k-£80k,Somewhat likely
2616,55-64,North West,Male,£20k-£40k,Very unlikely
2617,18-24,North West,Male,£80k+,Somewhat likely
2618,55-64,North East,Male,£40k-£60k,Very unlikely
2619,55-64,London,Female,Under £20k,Somewhat unlikely
2620,65+,East Midlands,Male,£40k-£60k,Neutral
2621,18-24,Scotland,Female,£60k-£80k,Very unlikely
2622,65+,East Midlands,Female,£60k-£80k,Very unlikely
2623,65+,East of England,Female,Under £20k,Somewhat unlikely
2624,55-64,Northern Ireland,Male,£20k-£40k,Very unlikely
2625,25-34,South East,Male,Under £20k,Very likely
2626,65+,Northern Ireland,Male,Under £20k,Very unlikely
2627,35-44,North West,Female,Under £20k,Somewhat likely
2628,65+,Yorkshire,Female,£20k-£40k,Very unlikely
2629,55-64,Northern Ireland,Female,£80k+,Very likely
2630,65+,West Midlands,Male,Under £20k,Somewhat likely
2631,55-64,South West,Female,Under £20k,Somewhat likely
2632,18-24,North East,Female,£80k+,Neutral
2633,65+,Northern Ireland,Female,Under £20k,Somewhat unlikely
2634,55-64,Yorkshire,Male,£60k-£80k,Somewhat unlikely
2635,65+,South East,Female,£60k-£80k,Somewhat likely
2636,18-24,South West,Female,£20k-£40k,Neutral
2637,65+,London,Female,Under £20k,Neutral
2638,35-44,East Midlands,Male,£20k-£40k,Somewhat likely
2639,65+,Wales,Female,£20k-£40k,Very unlikely
2640,65+,South West,Male,£60k-£80k,Very unlikely
2641,25-34,North East,Male,£40k-£60k,Somewhat likely
2642,25-34,North East,Female,£20k-£40k,Very unlikely
2643,35-44,Northern Ireland,Male,Under £20k,Neutral
2644,55-64,Yorkshire,Male,£80k+,Somewhat unlikely
2645,65+,Wales,Female,Under £20k,Very unlikely
2646,55-64,West Midlands,Male,£80k+,Somewhat likely
2647,65+,West Midlands,Male,£40k-£60k,Neutral
2648,65+,East of England,Female,£40k-£60k,Somewhat likely
2649,25-34,North East,Male,£40k-£60k,Very likely
2650,18-24,East of England,Female,£20k-£40k,Neutral
2651,45-54,Scotland,Male,£80k+,Neutral
2652,55-64,London,Male,Under £20k,Somewhat unlikely
2653,18-24,South West,Male,£40k-£60k,Neutral
2654,18-24,South West,Female,£40k-£60k,Somewhat likely
2655,55-64,South West,Female,£60k-£80k,Very unlikely
2656,45-54,Scotland,Female,£60k-£80k,Somewhat unlikely
2657,45-54,North West,Male,£40k-£60k,Somewhat unlikely
2658,45-54,Wales,Male,Under £20k,Very unlikely
2659,25-34,East of England,Male,£60k-£80k,Somewhat unlikely
2660,55-64,West Midlands,Female,£20k-£40k,Somewhat unlikely
2661,35-44,Scotland,Other,£80k+,Somewhat likely
2662,55-64,South West,Male,£40k-£60k,Very unlikely
2663,18-24,South East,Male,£20k-£40k,Somewhat unlikely
2664,45-54,West Midlands,Male,Under £20k,Somewhat unlikely
2665,25-34,South West,Male,Under £20k,Very likely
2666,25-34,West Midlands,Male,£20k-£40k,Very likely
2667,55-64,Yorkshire,Male,£20k-£40k,Neutral
2668,45-54,East of England,Female,£20k-£40k,Very unlikely
2669,65+,West Midlands,Female,£20k-£40k,Very unlikely
2670,18-24,West Midlands,Male,£20k-£40k,Neutral
2671,35-44,North East,Female,£60k-£80k,Neutral
2672,55-64,South East,Male,£80k+,Very likely
2673,55-64,South West,Female,£40k-£60k,Neutral
2674,55-64,London,Female,£60k-£80k,Very unlikely
2675,65+,North West,Male,£20k-£40k,Very likely
2676,35-44,West Midlands,Male,£60k-£80k,Somewhat unlikely
2677,45-54,South West,Male,£60k-£80k,Somewhat unlikely
2678,45-54,London,Male,£60k-£80k,Somewhat likely
2679,45-54,Wales,Female,Under £20k,Neutral
2680,18-24,Yorkshire,Female,Under £20k,Somewhat unlikely
2681,45-54,London,Male,£20k-£40k,Somewhat unlikely
2682,45-54,Wales,Male,£60k-£80k,Somewhat unlikely
2683,65+,West Midlands,Male,Under £20k,Somewhat unlikely
2684,35-44,Northern Ireland,Female,£80k+,Somewhat unlikely
2685,45-54,East of England,Male,£60k-£80k,Somewhat unlikely
2686,55-64,Yorkshire,Male,£20k-£40k,Very unlikely
2687,55-64,West Midlands,Female,Under £20k,Somewhat likely
2688,35-44,Northern Ireland,Female,£20k-£40k,Neutral
2689,55-64,Northern Ireland,Female,£60k-£80k,Very likely
2690,35-44,London,Male,£60k-£80k,Somewhat likely
2691,18-24,Scotland,Female,£40k-£60k,Neutral
2692,65+,North East,Female,Under £20k,Very unlikely
2693,25-34,North East,Male,Under £20k,Neutral
2694,35-44,Wales,Male,Under £20k,Somewhat likely
2695,18-24,East of England,Female,£20k-£40k,Somewhat likely
2696,55-64,South East,Male,£20k-£40k,Somewhat unlikely
2697,45-54,North East,Male,£60k-£80k,Somewhat unlikely
2698,25-34,Northern Ireland,Female,£80k+,Neutral
2699,18-24,Yorkshire,Male,£20k-£40k,Somewhat unlikely
2700,65+,Wales,Female,Under £20k,Somewhat unlikely
2701,65+,South East,Male,£40k-£60k,Somewhat unlikely
2702,18-24,South West,Female,£40k-£60k,Somewhat unlikely
2703,65+,South East,Female,£60k-£80k,Very unlikely
2704,25-34,Scotland,Male,£40k-£60k,Neutral
2705,55-64,North West,Female,Under £20k,Neutral
2706,45-54,North West,Female,£60k-£80k,Somewhat likely
2707,65+,South West,Male,Under £20k,Very unlikely
2708,25-34,Wales,Male,Under £20k,Somewhat likely
2709,18-24,West Midlands,Female,£40k-£60k,Somewhat likely
2710,55-64,Wales,Male,£20k-£40k,Neutral
2711,65+,Yorkshire,Male,£80k+,Neutral
2712,65+,Scotland,Female,£80k+,Somewhat unlikely
2713,55-64,Yorkshire,Female,£60k-£80k,Very unlikely
2714,18-24,Yorkshire,Male,£40k-£60k,Very unlikely
2715,25-34,East Midlands,Female,£60k-£80k,Somewhat likely
2716,65+,South West,Female,£40k-£60k,Somewhat unlikely
2717,65+,Scotland,Other,£60k-£80k,Very unlikely
2718,35-44,South East,Male,£80k+,Somewhat likely
2719,35-44,Yorkshire,Male,£60k-£80k,Very likely
2720,55-64,Scotland,Male,£40k-£60k,Somewhat unlikely
2721,45-54,London,Female,£40k-£60k,Neutral
2722,45-54,North West,Male,£80k+,Somewhat likely
2723,55-64,South East,Male,£20k-£40k,Somewhat likely
2724,18-24,Scotland,Male,£20k-£40k,Somewhat unlikely
2725,65+,West Midlands,Female,£40k-£60k,Very unlikely
2726,45-54,Scotland,Male,£40k-£60k,Somewhat unlikely
2727,65+,Wales,Other,£40k-£60k,Somewhat unlikely
2728,55-64,West Midlands,Male,£60k-£80k,Somewhat unlikely
2729,45-54,North East,Female,£60k-£80k,Somewhat likely
2730,25-34,West Midlands,Male,£80k+,Somewhat unlikely
2731,45-54,Wales,Male,Under £20k,Neutral
2732,65+,West Midlands,Other,£60k-£80k,Neutral
2733,18-24,Scotland,Male,£80k+,Somewhat unlikely
2734,18-24,Scotland,Female,£60k-£80k,Very unlikely
2735,35-44,Scotland,Male,£80k+,Neutral
2736,65+,South East,Female,Under £20k,Very unlikely
2737,65+,West Midlands,Female,£20k-£40k,Very unlikely
2738,25-34,East Midlands,Male,£20k-£40k,Very likely
2739,65+,North West,Male,£40k-£60k,Somewhat likely
2740,18-24,North West,Female,£60k-£80k,Somewhat likely
2741,55-64,East Midlands,Other,£20k-£40k,Very unlikely
2742,55-64,Wales,Male,£80k+,Very unlikely
2743,25-34,North West,Male,Under £20k,Very likely
2744,18-24,Wales,Female,£80k+,Very unlikely
2745,45-54,South East,Female,£40k-£60k,Very unlikely
2746,55-64,South East,Female,£80k+,Somewhat unlikely
2747,55-64,Northern Ireland,Male,£60k-£80k,Very unlikely
2748,18-24,North East,Female,Under £20k,Neutral
2749,65+,East of England,Female,£60k-£80k,Somewhat unlikely
2750,18-24,South East,Male,£40k-£60k,Somewhat unlikely
2751,55-64,South East,Female,£40k-£60k,Neutral
2752,35-44,South West,Female,£60k-£80k,Somewhat likely
2753,18-24,Yorkshire,Female,Under £20k,Neutral
2754,65+,East Midlands,Female,£40k-£60k,Somewhat unlikely
2755,65+,East Midlands,Male,£60k-£80k,Very unlikely
2756,55-64,North East,Female,£20k-£40k,Somewhat likely
2757,35-44,London,Male,£40k-£60k,Neutral
2758,65+,North East,Male,£20k-£40k,Very unlikely
2759,35-44,East Midlands,Female,£40k-£60k,Very likely
2760,65+,South West,Male,£40k-£60k,Very unlikely
2761,35-44,Wales,Male,£20k-£40k,Neutral
2762,25-34,Scotland,Male,£40k-£60k,Somewhat unlikely
2763,65+,East of England,Male,£80k+,Very unlikely
2764,35-44,Wales,Male,£80k+,Somewhat likely
2765,35-44,West Midlands,Female,£60k-£80k,Somewhat unlikely
2766,55-64,East Midlands,Male,£60k-£80k,Very likely
2767,18-24,Yorkshire,Male,£20k-£40k,Somewhat likely
2768,35-44,Scotland,Female,Under £20k,Neutral
2769,35-44,East Midlands,Male,Under £20k,Very unlikely
2770,55-64,North West,Female,£40k-£60k,Very unlikely
2771,45-54,Wales,Male,£40k-£60k,Somewhat unlikely
2772,35-44,East of England,Other,£80k+,Very unlikely
2773,18-24,East Midlands,Female,£20k-£40k,Somewhat likely
2774,65+,South West,Female,£20k-£40k,Neutral
2775,65+,East Midlands,Male,£80k+,Neutral
2776,35-44,South East,Female,Under £20k,Very unlikely
2777,25-34,East of England,Male,£20k-£40k,Somewhat likely
2778,55-64,Scotland,Male,Under £20k,Somewhat unlikely
2779,18-24,Yorkshire,Female,Under £20k,Somewhat likely
2780,18-24,East Midlands,Male,£20k-£40k,Somewhat likely
2781,55-64,North West,Female,£40k-£60k,Somewhat unlikely
2782,55-64,West Midlands,Female,Under £20k,Very unlikely
2783,45-54,Wales,Male,£80k+,Very unlikely
2784,18-24,North East,Female,£80k+,Neutral
2785,65+,South West,Male,£60k-£80k,Somewhat unlikely
2786,65+,North East,Male,£80k+,Neutral
2787,35-44,Wales,Female,£40k-£60k,Somewhat unlikely
2788,18-24,South West,Female,£40k-£60k,Very unlikely
2789,55-64,East Midlands,Female,£20k-£40k,Very likely
2790,45-54,Wales,Male,£60k-£80k,Neutral
2791,65+,East of England,Female,£20k-£40k,Very unlikely
2792,25-34,North West,Male,£40k-£60k,Somewhat likely
2793,55-64,East Midlands,Male,£40k-£60k,Very unlikely
2794,25-34,Scotland,Female,£40k-£60k,Very likely
2795,45-54,South West,Female,£80k+,Somewhat unlikely
2796,35-44,East of England,Other,£80k+,Somewhat unlikely
2797,65+,North East,Male,£40k-£60k,Somewhat unlikely
2798,35-44,Yorkshire,Male,£40k-£60k,Somewhat unlikely
2799,65+,Yorkshire,Male,£60k-£80k,Very unlikely
2800,45-54,London,Female,£60k-£80k,Very likely
2801,45-54,Yorkshire,Female,£20k-£40k,Very unlikely
2802,35-44,London,Female,£20k-£40k,Somewhat likely
2803,65+,North East,Male,£40k-£60k,Very likely
2804,45-54,West Midlands,Male,£80k+,Somewhat unlikely
2805,25-34,Scotland,Female,£40k-£60k,Very likely
2806,25-34,South West,Male,£60k-£80k,Very unlikely
2807,55-64,East Midlands,Female,Under £20k,Very unlikely
2808,45-54,Northern Ireland,Female,£60k-£80k,Somewhat likely
2809,55-64,Scotland,Male,Under £20k,Very likely
2810,35-44,North East,Female,£60k-£80k,Very unlikely
2811,18-24,East Midlands,Male,Under £20k,Neutral
2812,65+,West Midlands,Female,£20k-£40k,Very unlikely
2813,55-64,North West,Female,£60k-£80k,Neutral
2814,55-64,East of England,Female,£40k-£60k,Somewhat unlikely
2815,35-44,Northern Ireland,Male,Under £20k,Very unlikely
2816,65+,Northern Ireland,Female,£40k-£60k,Very unlikely
2817,45-54,Northern Ireland,Female,£20k-£40k,Neutral
2818,25-34,East Midlands,Male,£20k-£40k,Neutral
2819,65+,North East,Male,Under £20k,Neutral
2820,65+,West Midlands,Male,£60k-£80k,Very unlikely
2821,55-64,London,Female,£80k+,Neutral
2822,55-64,West Midlands,Other,£80k+,Very unlikely
2823,35-44,East of England,Female,£80k+,Somewhat likely
2824,18-24,Northern Ireland,Male,Under £20k,Very unlikely
2825,18-24,East of England,Male,£80k+,Very unlikely
2826,18-24,Scotland,Female,£80k+,Somewhat unlikely
2827,25-34,South East,Female,£60k-£80k,Somewhat unlikely
2828,45-54,East Midlands,Female,£20k-£40k,Somewhat unlikely
2829,18-24,South West,Female,£40k-£60k,Neutral
2830,65+,Northern Ireland,Female,£60k-£80k,Very unlikely
2831,45-54,Scotland,Male,£80k+,Very unlikely
2832,18-24,London,Male,£60k-£80k,Somewhat likely
2833,25-34,Scotland,Female,£40k-£60k,Neutral
2834,65+,Wales,Male,£80k+,Very unlikely
2835,65+,Scotland,Male,£20k-£40k,Neutral
2836,25-34,South East,Male,£80k+,Very unlikely
2837,18-24,South West,Female,Under £20k,Neutral
2838,35-44,North West,Female,£20k-£40k,Somewhat likely
2839,45-54,North East,Male,£20k-£40k,Very unlikely
2840,18-24,South West,Female,£60k-£80k,Somewhat likely
2841,45-54,London,Male,£20k-£40k,Neutral
2842,45-54,East Midlands,Male,£20k-£40k,Very unlikely
2843,55-64,South East,Male,£20k-£40k,Somewhat unlikely
2844,55-64,Northern Ireland,Female,£20k-£40k,Very unlikely
2845,18-24,East Midlands,Female,£40k-£60k,Somewhat unlikely
2846,35-44,West Midlands,Male,Under £20k,Somewhat unlikely
2847,35-44,East Midlands,Male,Under £20k,Very unlikely
2848,18-24,London,Male,£60k-£80k,Neutral
2849,18-24,Yorkshire,Male,£40k-£60k,Very unlikely
2850,45-54,Wales,Male,Under £20k,Somewhat unlikely
2851,45-54,East Midlands,Male,£40k-£60k,Somewhat unlikely
2852,35-44,London,Male,£20k-£40k,Very likely
2853,18-24,South West,Female,£20k-£40k,Somewhat unlikely
2854,18-24,London,Female,£20k-£40k,Very unlikely
2855,65+,North East,Male,£60k-£80k,Very unlikely
2856,45-54,South West,Male,£80k+,Very unlikely
2857,65+,Wales,Male,Under £20k,Very unlikely
2858,18-24,East Midlands,Male,£60k-£80k,Somewhat unlikely
2859,35-44,Scotland,Male,Under £20k,Somewhat likely
2860,45-54,London,Female,£20k-£40k,Very unlikely
2861,18-24,East of England,Male,£80k+,Somewhat unlikely
2862,25-34,South West,Male,£40k-£60k,Very unlikely
2863,18-24,West Midlands,Other,Under £20k,Very unlikely
2864,45-54,West Midlands,Female,£80k+,Neutral
2865,55-64,Wales,Male,£60k-£80k,Somewhat unlikely
2866,35-44,South West,Male,£80k+,Somewhat likely
2867,55-64,Wales,Female,£60k-£80k,Somewhat unlikely
2868,55-64,North West,Male,£80k+,Somewhat likely
2869,25-34,North West,Female,Under £20k,Somewhat unlikely
2870,35-44,Scotland,Male,£20k-£40k,Somewhat likely
2871,65+,Wales,Male,£60k-£80k,Very unlikely
2872,55-64,East of England,Female,£40k-£60k,Very unlikely
2873,25-34,Yorkshire,Male,£20k-£40k,Neutral
2874,18-24,Northern Ireland,Female,£60k-£80k,Somewhat unlikely
2875,25-34,South West,Male,Under £20k,Somewhat unlikely
2876,25-34,South West,Male,Under £20k,Neutral
2877,45-54,Yorkshire,Male,£80k+,Neutral
2878,25-34,East Midlands,Female,£80k+,Somewhat likely
2879,65+,North East,Female,£80k+,Very unlikely
2880,35-44,South West,Male,£60k-£80k,Somewhat unlikely
2881,45-54,Wales,Male,£40k-£60k,Very unlikely
2882,35-44,South East,Female,£60k-£80k,Neutral
2883,55-64,South West,Male,£60k-£80k,Very unlikely
2884,18-24,East of England,Female,£20k-£40k,Very unlikely
2885,35-44,East Midlands,Male,Under £20k,Very unlikely
2886,55-64,South West,Male,£80k+,Somewhat likely
2887,65+,North West,Female,£20k-£40k,Very unlikely
2888,35-44,East of England,Female,£20k-£40k,Neutral
2889,55-64,East of England,Male,£80k+,Neutral
2890,25-34,Northern Ireland,Female,£80k+,Very likely
2891,25-34,South East,Female,£80k+,Somewhat likely
2892,65+,South West,Female,£80k+,Somewhat unlikely
2893,25-34,North East,Male,£60k-£80k,Somewhat likely
2894,55-64,West Midlands,Female,£60k-£80k,Neutral
2895,65+,North East,Male,£40k-£60k,Very unlikely
2896,65+,North East,Male,£80k+,Very unlikely
2897,18-24,London,Female,£20k-£40k,Somewhat likely
2898,25-34,North West,Male,£20k-£40k,Neutral
2899,45-54,Scotland,Male,£40k-£60k,Very likely
2900,35-44,South West,Female,Under £20k,Somewhat unlikely
2901,55-64,Wales,Male,£60k-£80k,Somewhat likely
2902,35-44,Yorkshire,Male,Under £20k,Neutral
2903,55-64,South East,Female,£80k+,Somewhat unlikely
2904,65+,East Midlands,Male,Under £20k,Somewhat unlikely
2905,55-64,East Midlands,Male,£40k-£60k,Very unlikely
2906,18-24,West Midlands,Female,£40k-£60k,Somewhat likely
2907,45-54,West Midlands,Female,£60k-£80k,Very unlikely
2908,25-34,East of England,Male,£80k+,Very unlikely
2909,35-44,North West,Female,£60k-£80k,Very unlikely
2910,45-54,West Midlands,Male,Under £20k,Very unlikely
2911,35-44,Northern Ireland,Female,£40k-£60k,Somewhat unlikely
2912,35-44,West Midlands,Female,£40k-£60k,Very unlikely
2913,18-24,London,Male,£60k-£80k,Somewhat likely
2914,45-54,North West,Female,£40k-£60k,Very likely
2915,65+,East Midlands,Female,£80k+,Somewhat unlikely
2916,55-64,Wales,Male,£80k+,Somewhat likely
2917,65+,South East,Female,Under £20k,Very unlikely
2918,25-34,Yorkshire,Female,£80k+,Somewhat likely
2919,45-54,Northern Ireland,Female,£40k-£60k,Somewhat unlikely
2920,45-54,East Midlands,Female,£80k+,Very likely
2921,45-54,Wales,Female,£60k-£80k,Somewhat unlikely
2922,18-24,North West,Female,Under £20k,Somewhat unlikely
2923,35-44,South East,Male,£60k-£80k,Somewhat unlikely
2924,65+,East Midlands,Female,£40k-£60k,Somewhat unlikely
2925,65+,Yorkshire,Male,£20k-£40k,Neutral
2926,18-24,Yorkshire,Male,£40k-£60k,Somewhat unlikely
2927,25-34,North West,Female,£80k+,Neutral
2928,65+,West Midlands,Female,£20k-£40k,Very unlikely
2929,18-24,Yorkshire,Male,£80k+,Somewhat unlikely
2930,25-34,Yorkshire,Female,Under £20k,Very unlikely
2931,18-24,Wales,Male,£80k+,Neutral
2932,25-34,West Midlands,Male,£60k-£80k,Somewhat likely
2933,45-54,Yorkshire,Female,£20k-£40k,Neutral
2934,18-24,North West,Female,£80k+,Somewhat unlikely
2935,55-64,North East,Female,£80k+,Somewhat likely
2936,55-64,Northern Ireland,Male,Under £20k,Somewhat likely
2937,55-64,Wales,Male,£40k-£60k,Somewhat likely
2938,35-44,East of England,Male,£20k-£40k,Very unlikely
2939,18-24,Northern Ireland,Female,£40k-£60k,Somewhat unlikely
2940,18-24,Yorkshire,Other,£60k-£80k,Very unlikely
2941,25-34,East of England,Male,£40k-£60k,Very likely
2942,25-34,Northern Ireland,Other,£20k-£40k,Very unlikely
2943,45-54,Wales,Female,£20k-£40k,Very likely
2944,25-34,London,Female,£60k-£80k,Somewhat unlikely
2945,45-54,East of England,Female,£80k+,Somewhat likely
2946,25-34,East of England,Female,£80k+,Very unlikely
2947,45-54,Northern Ireland,Male,£40k-£60k,Very unlikely
2948,35-44,West Midlands,Male,£20k-£40k,Somewhat likely
2949,35-44,South East,Female,£20k-£40k,Somewhat likely
2950,65+,North West,Female,£80k+,Somewhat likely
2951,55-64,Northern Ireland,Male,£40k-£60k,Somewhat likely
2952,55-64,North West,Female,£80k+,Very unlikely
2953,25-34,East Midlands,Male,Under £20k,Somewhat likely
2954,45-54,East Midlands,Female,Under £20k,Very unlikely
2955,25-34,London,Female,£80k+,Neutral
2956,35-44,East Midlands,Female,£20k-£40k,Very likely
2957,35-44,South East,Female,£40k-£60k,Neutral
2958,65+,London,Female,£60k-£80k,Somewhat unlikely
2959,25-34,West Midlands,Male,£60k-£80k,Somewhat likely
